case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
610075270,29/03/2018,$245,74.87,1,7625
587283107,07/03/2018,$6,74.87,3,7625
594076280,11/03/2018,$12.85,79.52,7,7625
595397870,14/03/2018,$5.9,58.78,4,7625
596801315,16/03/2018,$48.06,71.24,1,7625
588163424,08/03/2018,$192.75,83.79,1,7625
585009566,05/03/2018,$40,75.1,5,7625
606289327,25/03/2018,$4,67.09,2,7625
590069547,10/03/2018,$70,98.27,,1392
607588789,26/03/2018,$1,50.33,1,7625
595057296,14/03/2018,$6.3,82.87,3,7625
607651625,26/03/2018,$2,77.15,3,7625
600187746,19/03/2018,$54.17,70.96,,407
587092293,07/03/2018,$76.34,67.78,9,7625
602379863,21/03/2018,$49.4,83.21,0,3234
608324775,27/03/2018,$30.19,65.96,16,7625
607225112,26/03/2018,$55.76,50.31,,407
583496405,04/03/2018,$2,54.88,5,7625
602639840,21/03/2018,$6,66.91,3,7625
607927116,26/03/2018,$9,86.94,2,7625
594077058,13/03/2018,$0.5,92.5,1,7625
600170010,19/03/2018,$1.95,93.45,6,7625
589551645,09/03/2018,$1,87.41,1,7625
599307213,18/03/2018,$60,66.79,16,7625
611863527,30/03/2018,$0.5,60.92,1,7625
591135577,10/03/2018,$309,76.01,1,7625
612184591,30/03/2018,$4,53.91,2,7625
587437326,07/03/2018,$5,87.72,4,7625
605885448,24/03/2018,$1.85,84.44,3,7625
581557193,02/03/2018,$2,65.02,37,7625
611116316,30/03/2018,$1,69.18,1,7625
597498335,16/03/2018,$11.7,90.47,9,7625
587310449,07/03/2018,$31,93.94,1,7625
584789228,05/03/2018,$2,73.53,2,7625
600471252,19/03/2018,$25.35,55.66,1,7625
599866565,18/03/2018,$18,52.4,6,7625
610996183,29/03/2018,$12,74.72,1,7625
610157063,29/03/2018,$1,72.54,1,7625
601685655,20/03/2018,$33,80.09,1,7625
581988642,02/03/2018,$38.43,91.38,4,7625
587869078,07/03/2018,$212.65,99.45,,2002469
596304520,15/03/2018,$2.92,63.3,3,7625
607622322,26/03/2018,$22,73.74,1,7625
596889669,16/03/2018,$52.2,80.9,9,7625
588417636,08/03/2018,$442,65.37,1,71
597216111,16/03/2018,$10.45,86.07,1,7625
904800336,16/03/2018,$689.99,82.78,,2007014
605057850,23/03/2018,$10,56.52,3,7625
582980323,03/03/2018,$11,67.31,4,7625
588456249,08/03/2018,$17.74,65.07,1,7625
597440855,16/03/2018,$5,50.19,1,7625
604027202,22/03/2018,$15.45,71.88,22,7625
603693606,22/03/2018,$1,72.94,1,7625
583718758,04/03/2018,$2.76,80.82,10,7625
584734170,05/03/2018,$4,85.8,3,7625
599733461,18/03/2018,$2,76.04,2,7625
610917039,29/03/2018,$16.8,65.25,1,7625
603201707,22/03/2018,$3.9,85.07,1,7625
601779603,20/03/2018,$1,53.82,1,7625
584967663,05/03/2018,$11.25,94.19,1,7625
589092807,09/03/2018,$30.02,63.93,3,7625
598003374,13/03/2018,$1,61.76,13,7625
608631175,27/03/2018,$25,53.67,4,7625
592070448,11/03/2018,$106.36,82.29,1,7625
590175556,10/03/2018,$35.4,67.71,1,7625
603628833,22/03/2018,$1,74.39,1,7625
594480571,14/03/2018,$3,97.21,3,7625
599614181,18/03/2018,$4,77.36,7,7625
581994668,02/03/2018,$2.92,52.63,4,7625
597607735,17/03/2018,$3.9,65.17,8,7625
901837177,16/03/2018,$776.99,57.18,,2007014
588748793,08/03/2018,$1,55.55,1,7625
598761174,18/03/2018,$1,58.01,1,7625
583615440,04/03/2018,$2,84.03,18,7625
596139849,15/03/2018,$2,83.86,2,7625
592733711,12/03/2018,$43,86.37,1,7625
596129868,15/03/2018,$5.39,80.06,2,7625
591137428,10/03/2018,$2,88.28,4,7625
